ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
47668,variation,,Tubo de hierro cuadrado 160x160x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"375,68",,,,,,,TSC232,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47669,variation,,Tubo de hierro cuadrado 160x160x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"375,68",,,,,,,TSC232,,,,,,2,Color,Oxido,,1,,,,,,,,,
47670,variation,,Tubo de hierro cuadrado 160x160x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"375,68",,,,,,,TSC232,,,,,,3,Color,Hierro,,1,,,,,,,,,
47671,variation,,Tubo de hierro cuadrado 160x160x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"375,68",,,,,,,TSC232,,,,,,4,Color,Blanco,,1,,,,,,,,,
47672,variation,,Tubo de hierro cuadrado 160x160x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"375,68",,,,,,,TSC232,,,,,,5,Color,Negro,,1,,,,,,,,,
47673,variation,,Tubo de hierro cuadrado 175x175x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC233,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47674,variation,,Tubo de hierro cuadrado 175x175x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC233,,,,,,2,Color,Oxido,,1,,,,,,,,,
47675,variation,,Tubo de hierro cuadrado 175x175x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC233,,,,,,3,Color,Hierro,,1,,,,,,,,,
47676,variation,,Tubo de hierro cuadrado 175x175x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC233,,,,,,4,Color,Blanco,,1,,,,,,,,,
47677,variation,,Tubo de hierro cuadrado 175x175x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC233,,,,,,5,Color,Negro,,1,,,,,,,,,
47678,variation,,Tubo de hierro cuadrado 175x175x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"151,14",,,,,,,TSC234,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47679,variation,,Tubo de hierro cuadrado 175x175x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"151,14",,,,,,,TSC234,,,,,,2,Color,Oxido,,1,,,,,,,,,
47680,variation,,Tubo de hierro cuadrado 175x175x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"151,14",,,,,,,TSC234,,,,,,3,Color,Hierro,,1,,,,,,,,,
47681,variation,,Tubo de hierro cuadrado 175x175x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"151,14",,,,,,,TSC234,,,,,,4,Color,Blanco,,1,,,,,,,,,
47682,variation,,Tubo de hierro cuadrado 175x175x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"151,14",,,,,,,TSC234,,,,,,5,Color,Negro,,1,,,,,,,,,
47687,variation,,Tubo de hierro cuadrado 175x175x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"186,78",,,,,,,TSC235,,,,,,5,Color,Negro,,1,,,,,,,,,
47683,variation,,Tubo de hierro cuadrado 175x175x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"186,78",,,,,,,TSC235,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47684,variation,,Tubo de hierro cuadrado 175x175x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"186,78",,,,,,,TSC235,,,,,,2,Color,Oxido,,1,,,,,,,,,
47685,variation,,Tubo de hierro cuadrado 175x175x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"186,78",,,,,,,TSC235,,,,,,3,Color,Hierro,,1,,,,,,,,,
47686,variation,,Tubo de hierro cuadrado 175x175x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"186,78",,,,,,,TSC235,,,,,,4,Color,Blanco,,1,,,,,,,,,
47688,variation,,Tubo de hierro cuadrado 175x175x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"221,68",,,,,,,TSC236,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47689,variation,,Tubo de hierro cuadrado 175x175x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"221,68",,,,,,,TSC236,,,,,,2,Color,Oxido,,1,,,,,,,,,
47690,variation,,Tubo de hierro cuadrado 175x175x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"221,68",,,,,,,TSC236,,,,,,3,Color,Hierro,,1,,,,,,,,,
47691,variation,,Tubo de hierro cuadrado 175x175x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"221,68",,,,,,,TSC236,,,,,,4,Color,Blanco,,1,,,,,,,,,
47692,variation,,Tubo de hierro cuadrado 175x175x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"221,68",,,,,,,TSC236,,,,,,5,Color,Negro,,1,,,,,,,,,
47695,variation,,Tubo de hierro cuadrado 175x175x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"286,58",,,,,,,TSC237,,,,,,3,Color,Hierro,,1,,,,,,,,,
47696,variation,,Tubo de hierro cuadrado 175x175x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"286,58",,,,,,,TSC237,,,,,,4,Color,Blanco,,1,,,,,,,,,
47697,variation,,Tubo de hierro cuadrado 175x175x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"286,58",,,,,,,TSC237,,,,,,5,Color,Negro,,1,,,,,,,,,
47693,variation,,Tubo de hierro cuadrado 175x175x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"286,58",,,,,,,TSC237,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47694,variation,,Tubo de hierro cuadrado 175x175x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"286,58",,,,,,,TSC237,,,,,,2,Color,Oxido,,1,,,,,,,,,
47702,variation,,Tubo de hierro cuadrado 175x175x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"352,86",,,,,,,TSC238,,,,,,5,Color,Negro,,1,,,,,,,,,
47698,variation,,Tubo de hierro cuadrado 175x175x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"352,86",,,,,,,TSC238,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47699,variation,,Tubo de hierro cuadrado 175x175x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"352,86",,,,,,,TSC238,,,,,,2,Color,Oxido,,1,,,,,,,,,
47700,variation,,Tubo de hierro cuadrado 175x175x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"352,86",,,,,,,TSC238,,,,,,3,Color,Hierro,,1,,,,,,,,,
47701,variation,,Tubo de hierro cuadrado 175x175x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"352,86",,,,,,,TSC238,,,,,,4,Color,Blanco,,1,,,,,,,,,
47703,variation,,Tubo de hierro cuadrado 175x175x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"406,32",,,,,,,TSC239,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47704,variation,,Tubo de hierro cuadrado 175x175x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"406,32",,,,,,,TSC239,,,,,,2,Color,Oxido,,1,,,,,,,,,
47705,variation,,Tubo de hierro cuadrado 175x175x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"406,32",,,,,,,TSC239,,,,,,3,Color,Hierro,,1,,,,,,,,,
47706,variation,,Tubo de hierro cuadrado 175x175x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"406,32",,,,,,,TSC239,,,,,,4,Color,Blanco,,1,,,,,,,,,
47707,variation,,Tubo de hierro cuadrado 175x175x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"406,32",,,,,,,TSC239,,,,,,5,Color,Negro,,1,,,,,,,,,
47712,variation,,Tubo de hierro cuadrado 175x175x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"418,46",,,,,,,TSC240,,,,,,5,Color,Negro,,1,,,,,,,,,
47708,variation,,Tubo de hierro cuadrado 175x175x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"418,46",,,,,,,TSC240,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47709,variation,,Tubo de hierro cuadrado 175x175x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"418,46",,,,,,,TSC240,,,,,,2,Color,Oxido,,1,,,,,,,,,
47710,variation,,Tubo de hierro cuadrado 175x175x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"418,46",,,,,,,TSC240,,,,,,3,Color,Hierro,,1,,,,,,,,,
47711,variation,,Tubo de hierro cuadrado 175x175x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"418,46",,,,,,,TSC240,,,,,,4,Color,Blanco,,1,,,,,,,,,
47713,variation,,Tubo de hierro cuadrado 180x180x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"117,62",,,,,,,TSC241,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47714,variation,,Tubo de hierro cuadrado 180x180x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"117,62",,,,,,,TSC241,,,,,,2,Color,Oxido,,1,,,,,,,,,
47715,variation,,Tubo de hierro cuadrado 180x180x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"117,62",,,,,,,TSC241,,,,,,3,Color,Hierro,,1,,,,,,,,,
47716,variation,,Tubo de hierro cuadrado 180x180x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"117,62",,,,,,,TSC241,,,,,,4,Color,Blanco,,1,,,,,,,,,
47717,variation,,Tubo de hierro cuadrado 180x180x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"117,62",,,,,,,TSC241,,,,,,5,Color,Negro,,1,,,,,,,,,
47721,variation,,Tubo de hierro cuadrado 180x180x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"155,38",,,,,,,TSC242,,,,,,4,Color,Blanco,,1,,,,,,,,,
47722,variation,,Tubo de hierro cuadrado 180x180x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"155,38",,,,,,,TSC242,,,,,,5,Color,Negro,,1,,,,,,,,,
47718,variation,,Tubo de hierro cuadrado 180x180x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"155,38",,,,,,,TSC242,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47719,variation,,Tubo de hierro cuadrado 180x180x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"155,38",,,,,,,TSC242,,,,,,2,Color,Oxido,,1,,,,,,,,,
47720,variation,,Tubo de hierro cuadrado 180x180x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"155,38",,,,,,,TSC242,,,,,,3,Color,Hierro,,1,,,,,,,,,
47723,variation,,Tubo de hierro cuadrado 180x180x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"192,48",,,,,,,TSC243,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47724,variation,,Tubo de hierro cuadrado 180x180x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"192,48",,,,,,,TSC243,,,,,,2,Color,Oxido,,1,,,,,,,,,
47725,variation,,Tubo de hierro cuadrado 180x180x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"192,48",,,,,,,TSC243,,,,,,3,Color,Hierro,,1,,,,,,,,,
47726,variation,,Tubo de hierro cuadrado 180x180x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"192,48",,,,,,,TSC243,,,,,,4,Color,Blanco,,1,,,,,,,,,
47727,variation,,Tubo de hierro cuadrado 180x180x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"192,48",,,,,,,TSC243,,,,,,5,Color,Negro,,1,,,,,,,,,
47729,variation,,Tubo de hierro cuadrado 180x180x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,8",,,,,,,TSC244,,,,,,2,Color,Oxido,,1,,,,,,,,,
47730,variation,,Tubo de hierro cuadrado 180x180x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,8",,,,,,,TSC244,,,,,,3,Color,Hierro,,1,,,,,,,,,
47731,variation,,Tubo de hierro cuadrado 180x180x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,8",,,,,,,TSC244,,,,,,4,Color,Blanco,,1,,,,,,,,,
47732,variation,,Tubo de hierro cuadrado 180x180x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,8",,,,,,,TSC244,,,,,,5,Color,Negro,,1,,,,,,,,,
47728,variation,,Tubo de hierro cuadrado 180x180x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,8",,,,,,,TSC244,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47733,variation,,Tubo de hierro cuadrado 180x180x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC245,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47734,variation,,Tubo de hierro cuadrado 180x180x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC245,,,,,,2,Color,Oxido,,1,,,,,,,,,
47735,variation,,Tubo de hierro cuadrado 180x180x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC245,,,,,,3,Color,Hierro,,1,,,,,,,,,
47736,variation,,Tubo de hierro cuadrado 180x180x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC245,,,,,,4,Color,Blanco,,1,,,,,,,,,
47737,variation,,Tubo de hierro cuadrado 180x180x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC245,,,,,,5,Color,Negro,,1,,,,,,,,,
47741,variation,,Tubo de hierro cuadrado 180x180x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"361,44",,,,,,,TSC246,,,,,,4,Color,Blanco,,1,,,,,,,,,
47742,variation,,Tubo de hierro cuadrado 180x180x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"361,44",,,,,,,TSC246,,,,,,5,Color,Negro,,1,,,,,,,,,
47738,variation,,Tubo de hierro cuadrado 180x180x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"361,44",,,,,,,TSC246,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47739,variation,,Tubo de hierro cuadrado 180x180x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"361,44",,,,,,,TSC246,,,,,,2,Color,Oxido,,1,,,,,,,,,
47740,variation,,Tubo de hierro cuadrado 180x180x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"361,44",,,,,,,TSC246,,,,,,3,Color,Hierro,,1,,,,,,,,,
47743,variation,,Tubo de hierro cuadrado 180x180x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"417,02",,,,,,,TSC247,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47744,variation,,Tubo de hierro cuadrado 180x180x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"417,02",,,,,,,TSC247,,,,,,2,Color,Oxido,,1,,,,,,,,,
47745,variation,,Tubo de hierro cuadrado 180x180x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"417,02",,,,,,,TSC247,,,,,,3,Color,Hierro,,1,,,,,,,,,
47746,variation,,Tubo de hierro cuadrado 180x180x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"417,02",,,,,,,TSC247,,,,,,4,Color,Blanco,,1,,,,,,,,,
47747,variation,,Tubo de hierro cuadrado 180x180x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"417,02",,,,,,,TSC247,,,,,,5,Color,Negro,,1,,,,,,,,,
47748,variation,,Tubo de hierro cuadrado 180x180x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"431,28",,,,,,,TSC248,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47749,variation,,Tubo de hierro cuadrado 180x180x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"431,28",,,,,,,TSC248,,,,,,2,Color,Oxido,,1,,,,,,,,,
47750,variation,,Tubo de hierro cuadrado 180x180x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"431,28",,,,,,,TSC248,,,,,,3,Color,Hierro,,1,,,,,,,,,
47751,variation,,Tubo de hierro cuadrado 180x180x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"431,28",,,,,,,TSC248,,,,,,4,Color,Blanco,,1,,,,,,,,,
47752,variation,,Tubo de hierro cuadrado 180x180x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"431,28",,,,,,,TSC248,,,,,,5,Color,Negro,,1,,,,,,,,,
47753,variation,,Tubo de hierro cuadrado 200x200x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"173,22",,,,,,,TSC249,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47754,variation,,Tubo de hierro cuadrado 200x200x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"173,22",,,,,,,TSC249,,,,,,2,Color,Oxido,,1,,,,,,,,,
47755,variation,,Tubo de hierro cuadrado 200x200x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"173,22",,,,,,,TSC249,,,,,,3,Color,Hierro,,1,,,,,,,,,
47756,variation,,Tubo de hierro cuadrado 200x200x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"173,22",,,,,,,TSC249,,,,,,4,Color,Blanco,,1,,,,,,,,,
47757,variation,,Tubo de hierro cuadrado 200x200x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"173,22",,,,,,,TSC249,,,,,,5,Color,Negro,,1,,,,,,,,,
47758,variation,,Tubo de hierro cuadrado 200x200x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"214,54",,,,,,,TSC250,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47759,variation,,Tubo de hierro cuadrado 200x200x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"214,54",,,,,,,TSC250,,,,,,2,Color,Oxido,,1,,,,,,,,,
47760,variation,,Tubo de hierro cuadrado 200x200x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"214,54",,,,,,,TSC250,,,,,,3,Color,Hierro,,1,,,,,,,,,
47761,variation,,Tubo de hierro cuadrado 200x200x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"214,54",,,,,,,TSC250,,,,,,4,Color,Blanco,,1,,,,,,,,,
47762,variation,,Tubo de hierro cuadrado 200x200x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"214,54",,,,,,,TSC250,,,,,,5,Color,Negro,,1,,,,,,,,,
12186,variable,TSC251,Tubo de hierro cuadrado 200x200x6 mm.,1,0,visible,"Tubo de hierro cuadrado 200x200x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 200x200x6 mm. </h2>,,,taxable,,1,,,0,0,37.23,6,200,200,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,250,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12187,variable,TSC252,Tubo de hierro cuadrado 200x200x8 mm.,1,0,visible,"Tubo de hierro cuadrado 200x200x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 200x200x8 mm. </h2>,,,taxable,,1,,,0,0,46.5,8,200,200,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,251,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12188,variable,TSC253,Tubo de hierro cuadrado 200x200x10 mm.,1,0,visible,"Tubo de hierro cuadrado 200x200x10 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 200x200x10 mm. </h2>,,,taxable,,1,,,0,0,59.28,10,200,200,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,252,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12189,variable,TSC254,Tubo de hierro cuadrado 200x200x12 mm.,1,0,visible,"Tubo de hierro cuadrado 200x200x12 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 200x200x12 mm. </h2>,,,taxable,,1,,,0,0,68.64,12,200,200,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,253,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12190,variable,TSC255,Tubo de hierro cuadrado 200x200x12.5 mm.,1,0,visible,"Tubo de hierro cuadrado 200x200x12.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 200x200x12.5 mm. </h2>,,,taxable,,1,,,0,0,71.03,12.5,200,200,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,254,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12191,variable,TSC256,Tubo de hierro cuadrado 220x220x6 mm.,1,0,visible,"Tubo de hierro cuadrado 220x220x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 220x220x6 mm. </h2>,,,taxable,,1,,,0,0,41.18,6,220,220,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,255,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
